device_name_in_vd,ip,day,batch,org,type,softwareVersion,ping-status,sync-status,serialNo,model,existing-packageName
FRA002627,100.110.3.28,1,29,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
FRA005348,100.110.9.200,1,29,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
FRA005489,192.168.28.75,1,29,branch,16.1-R2-S2.2 d1653f6 20180508,UNREACHABLE,UNKNOWN
FRA009020,100.110.15.219,1,29,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000036,100.110.10.146,1,29,branch,16.1-R2-S9 80561de 20191106,UNREACHABLE,UNKNOWN
GER000084,100.110.8.38,1,29,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000090,100.110.9.18,1,30,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000109,100.110.9.205,1,30,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000142,100.110.2.155,1,30,branch,16.1-R2-S2.2 d1653f6 20180508,UNREACHABLE,UNKNOWN
GER000168,100.110.2.182,1,30,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER000192,100.110.9.21,1,30,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000197,100.110.8.45,1,30,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000199,100.110.9.13,1,30,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000237,100.110.10.160,1,30,branch,16.1-R2-S9 80561de 20191106,UNREACHABLE,UNKNOWN
GER000252,100.110.9.24,1,30,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000272,100.110.9.64,1,31,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000280,100.110.9.133,1,31,branch,16.1-R2-S9 80561de 20191106,UNREACHABLE,UNKNOWN
GER000281,100.110.9.168,1,31,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000291,100.110.9.180,1,31,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000300,100.110.9.125,1,31,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000324,100.110.9.193,1,31,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000329,100.110.9.172,1,31,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000331,100.110.9.116,1,31,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000338,100.110.10.27,1,31,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000349,100.110.9.96,1,32,branch,16.1-R2-S9 80561de 20191106,UNREACHABLE,UNKNOWN
GER000351,100.110.9.184,1,32,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000353,100.110.9.170,1,32,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000359,100.110.9.194,1,32,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000364,100.110.9.152,1,32,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000381,100.110.9.207,1,32,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000382,100.110.9.177,1,32,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000399,100.110.9.38,1,32,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000402,100.110.9.208,1,32,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000416,100.110.9.229,1,33,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000424,100.110.9.71,1,33,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000436,100.110.9.102,1,33,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000450,100.110.9.151,1,33,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000465,100.110.9.213,1,33,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000478,100.110.9.215,1,33,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000479,100.110.9.223,1,33,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000480,100.110.9.211,1,33,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000493,100.110.9.148,1,33,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000496,100.110.9.175,1,34,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000510,100.110.10.119,1,34,branch,16.1-R2-S9 80561de 20191106,UNREACHABLE,UNKNOWN
GER000511,100.110.9.98,1,34,branch,16.1-R2-S9 80561de 20191106,UNREACHABLE,UNKNOWN
GER000527,100.110.9.104,1,34,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000539,100.110.9.146,1,34,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000546,100.110.9.92,1,34,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000548,100.110.9.114,1,34,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000549,100.110.9.115,1,34,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000558,100.110.8.180,1,34,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000576,100.110.2.110,1,35,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER000607,100.110.10.164,1,35,branch,16.1-R2-S9 80561de 20191106,UNREACHABLE,UNKNOWN
GER000609,100.110.2.176,1,35,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER000616,100.110.2.199,1,35,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER000628,100.110.9.247,1,35,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000629,100.110.9.251,1,35,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000645,100.110.10.120,1,35,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000661,100.110.8.251,1,35,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000671,100.110.9.99,1,35,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000672,100.110.8.167,1,36,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000674,100.110.9.224,1,36,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000676,100.110.8.237,1,36,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000710,100.110.2.244,1,36,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER000773,100.110.9.239,1,36,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000774,100.110.9.252,1,36,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000781,100.110.9.241,1,36,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000783,100.110.9.212,1,36,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000786,100.110.10.220,1,36,branch,16.1-R2-S9 80561de 20191106,UNREACHABLE,UNKNOWN
GER000793,100.110.15.208,1,37,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000834,100.110.9.78,1,37,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER000972,100.110.3.250,1,37,branch,16.1-R2-S9 80561de 20190628,UNREACHABLE,UNKNOWN
GER000988,100.110.3.197,1,37,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER001010,100.110.3.242,1,37,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER001035,100.110.10.182,1,37,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER001081,100.110.8.126,1,37,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER001229,192.168.28.226,1,37,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER001291,192.168.28.252,1,37,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER001405,100.110.9.33,1,38,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER001406,100.110.9.27,1,38,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER001520,100.110.9.105,1,38,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER001628,100.110.9.110,1,38,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER001630,100.110.9.112,1,38,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER001678,100.110.8.128,1,38,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER001802,100.110.9.128,1,38,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER001810,100.110.15.237,1,38,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER001820,100.110.8.133,1,38,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER001834,100.110.9.166,1,39,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER001844,100.110.9.165,1,39,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER001992,100.110.2.93,1,39,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER002017,100.110.2.17,1,39,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER002018,100.110.15.231,1,39,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER002106,100.110.15.228,1,39,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER002108,100.110.15.222,1,39,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER002124,100.110.15.226,1,39,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER002126,100.110.15.225,1,39,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER002130,100.110.15.224,1,40,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER002134,100.110.15.216,1,40,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER002140,100.110.9.192,1,40,branch,16.1-R2-S9 80561de 20191106,UNREACHABLE,UNKNOWN
GER002146,100.110.15.217,1,40,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER002182,100.110.15.218,1,40,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER002226,100.110.15.214,1,40,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER002228,100.110.15.215,1,40,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER002232,100.110.15.212,1,40,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER002299,100.110.2.241,1,40,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER002406,100.110.15.210,1,41,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER002410,100.110.9.232,1,41,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER002471,100.110.15.198,1,41,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER002515,100.110.2.201,1,41,branch,16.1-R2-S9 80561de 20190628,UNREACHABLE,UNKNOWN
GER002525,100.110.2.226,1,41,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER002531,100.110.8.187,1,41,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER002609,100.110.2.22,1,41,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER002618,100.110.9.237,1,41,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER002630,100.110.9.246,1,41,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER002652,100.110.15.206,1,42,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER002673,100.110.15.204,1,42,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER002762,100.110.8.127,1,42,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER002765,100.110.8.111,1,42,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER003006,100.110.9.253,1,42,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER003008,100.110.9.254,1,42,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER003014,100.110.15.202,1,42,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER003028,100.110.15.199,1,42,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER003032,100.110.15.211,1,42,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER003410,100.110.15.240,1,43,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER003463,100.110.15.251,1,43,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER003610,100.110.10.165,1,43,branch,16.1-R2-S9 80561de 20191106,UNREACHABLE,UNKNOWN
GER003634,100.110.8.175,1,43,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER003795,100.110.8.177,1,43,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER003967,100.110.10.20,1,43,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER003980,100.110.8.200,1,43,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER004012,100.110.15.190,1,43,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER004016,100.110.15.189,1,43,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER004232,192.168.28.44,1,44,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004291,100.110.2.133,1,44,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004367,192.168.28.37,1,44,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004476,192.168.28.214,1,44,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004480,192.168.28.40,1,44,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004481,192.168.28.43,1,44,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER004487,192.168.28.218,1,44,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004520,100.110.2.34,1,44,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004614,100.110.10.211,1,44,branch,16.1-R2-S9 80561de 20191106,UNREACHABLE,UNKNOWN
GER004743,192.168.28.239,1,45,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004746,192.168.28.212,1,45,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER004769,100.110.2.87,1,45,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004791,100.110.2.32,1,45,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004792,100.110.10.52,1,45,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER004826,192.168.28.122,1,45,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004828,192.168.28.128,1,45,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004829,192.168.28.131,1,45,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004835,100.110.2.88,1,45,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004846,100.110.2.95,1,46,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004848,192.168.28.243,1,46,branch,16.1-R2-S2.2 d1653f6 20180508,UNREACHABLE,UNKNOWN
GER004856,192.168.28.24,1,46,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004868,100.110.2.132,1,46,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004877,100.110.2.91,1,46,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004888,100.110.2.86,1,46,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004891,100.110.2.90,1,46,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004895,100.110.2.208,1,46,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004918,100.110.2.97,1,46,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004925,100.110.2.109,1,47,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004926,100.110.2.112,1,47,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER004935,100.110.8.143,1,47,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER004948,100.110.3.10,1,47,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004962,100.110.3.55,1,47,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004970,100.110.3.134,1,47,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER004991,100.110.3.121,1,47,branch,16.1-R2-S9 80561de 20190628,UNREACHABLE,UNKNOWN
GER004994,100.110.2.89,1,47,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER005030,100.110.8.183,1,47,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005056,100.110.8.161,1,48,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005079,100.110.8.174,1,48,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005083,100.110.8.172,1,48,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005104,100.110.2.2,1,48,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005110,100.110.2.227,1,48,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER005126,100.110.9.23,1,48,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005131,100.110.8.105,1,48,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005183,100.110.9.16,1,48,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005190,100.110.9.32,1,48,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005211,100.110.2.212,1,49,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER005216,100.110.9.17,1,49,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005245,100.110.8.216,1,49,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005301,100.110.2.191,1,49,branch,16.1-R2-S9 80561de 20190628,UNREACHABLE,UNKNOWN
GER005306,100.110.9.36,1,49,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005307,100.110.9.37,1,49,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005308,100.110.9.39,1,49,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005311,100.110.9.42,1,49,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005312,100.110.9.43,1,49,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005323,100.110.9.93,1,50,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005327,100.110.9.122,1,50,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005328,100.110.9.123,1,50,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005329,100.110.9.124,1,50,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005331,100.110.9.142,1,50,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005335,100.110.9.163,1,50,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005336,100.110.9.169,1,50,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005337,100.110.9.176,1,50,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005338,100.110.9.183,1,50,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005339,100.110.9.191,1,51,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005341,100.110.9.195,1,51,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005344,100.110.9.197,1,51,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005347,100.110.9.199,1,51,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005349,100.110.9.202,1,51,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005350,100.110.9.218,1,51,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005352,100.110.9.238,1,51,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005356,100.110.9.240,1,51,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005358,100.110.9.230,1,51,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005359,100.110.9.234,1,52,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005365,100.110.9.245,1,52,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005367,100.110.9.248,1,52,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005397,100.110.15.223,1,52,branch,16.1-R2-S9 80561de 20191106,UNREACHABLE,UNKNOWN
GER005457,100.110.15.185,1,52,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005626,100.110.3.254,1,52,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005656,100.110.10.26,1,52,branch,16.1-R2-S9 80561de 20191106,UNREACHABLE,UNKNOWN
GER005762,100.110.10.159,1,52,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005764,100.110.10.161,1,52,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005778,100.110.10.43,1,53,branch,16.1-R2-S9 80561de 20191106,UNREACHABLE,UNKNOWN
GER005779,100.110.10.45,1,53,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER005982,100.110.8.223,1,53,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER006152,100.110.15.209,1,53,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER006409,100.110.3.241,1,53,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER006609,192.168.28.129,1,53,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER006624,192.168.28.203,1,53,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER006625,192.168.28.207,1,53,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER006723,100.110.15.141,1,53,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER006937,100.110.9.47,1,54,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER006939,100.110.9.45,1,54,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER007006,100.110.3.136,1,54,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER007256,100.110.15.250,1,54,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER007770,100.110.9.94,1,54,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER007771,100.110.9.95,1,54,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER007777,100.110.8.122,1,54,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER007870,100.110.9.111,1,54,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER008121,100.110.9.97,1,54,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER008468,192.168.28.137,1,55,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC
GER008629,100.110.10.207,1,55,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER008727,100.110.9.206,1,55,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER008737,100.110.9.186,1,55,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER008789,100.110.9.19,1,55,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER009002,100.110.9.30,1,55,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER009003,100.110.9.31,1,55,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER009006,100.110.15.184,1,55,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER009010,100.110.10.78,1,55,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER009012,100.110.15.163,1,56,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER009014,100.110.15.158,1,56,branch,16.1-R2-S9 80561de 20191106,UNREACHABLE,UNKNOWN
GER009020,100.110.15.159,1,56,branch,16.1-R2-S9 80561de 20191106,UNREACHABLE,UNKNOWN
GER009021,100.110.10.226,1,56,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER009499,100.110.9.150,1,56,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER009779,100.110.9.52,1,56,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER009797,100.110.3.124,1,56,branch,16.1-R2-S9 80561de 20190628,UNREACHABLE,UNKNOWN
GER009888,100.110.9.118,1,56,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER009889,100.110.9.117,1,56,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER009988,100.110.9.132,1,57,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER011111,100.110.9.34,1,57,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER011124,100.110.10.17,1,57,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER011224,100.110.10.18,1,57,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER012342,100.110.10.21,1,57,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER012343,100.110.10.19,1,57,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER012345,100.110.9.233,1,57,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER012346,100.110.9.235,1,57,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER012356,100.110.9.236,1,57,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER012987,100.110.10.44,1,58,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER022963,100.110.10.31,1,58,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
GER024576,100.110.9.69,1,58,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC
