device_name_in_vd,ip,day,batch,org,type,softwareVersion,ping-status,sync-status,serialNo,model,existing-packageName
MRS000073,192.168.28.159,1,10,IPC03024,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2787996,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MUC000018,192.168.28.2,1,10,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3874031,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MUC000051,192.168.28.215,1,10,IPC04578,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA2945719,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
MUC000278,100.110.2.106,1,10,IPC04932,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3094313,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MUC000285,100.110.2.104,1,10,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2945724,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MUC000581,100.110.8.176,1,10,IPC05521,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4047798,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
MUC000733,100.110.2.13,1,10,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2882127,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
MUC000932,100.110.8.169,1,10,IPC05521,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4047796,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
MUC001171,192.168.28.238,1,10,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2876210,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
NAP000043,100.110.3.52,1,10,IPC01281,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3455026,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
NAP000046,192.168.28.198,1,10,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2876184,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
NAP000065,100.110.3.162,1,10,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3773450,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
NCE000481,100.110.9.44,1,10,IPC04472,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3934031,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
NCY000063,192.168.28.148,1,10,IPC03024,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2820863,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
NCY000072,100.110.3.137,1,10,IPC04578,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3887907,FWA-1010VC,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
NLD000054,100.110.9.89,1,10,IPC05538,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4324964,FWA-1010VC,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
NLD000557,192.168.28.116,1,10,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3094336,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
NLD000610,192.168.28.23,1,10,IPC01941W,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
NLD000629,100.110.3.5,1,10,IPC04358,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3382034,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
NLD001532,192.168.28.191,1,10,IPC04624,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSE0117706,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
NLD002666,100.110.9.54,1,10,IPC05538,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4078107,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
NLD002700,100.110.9.53,1,10,IPC05538,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4078158,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
NOW000104,192.168.28.124,1,10,IPC04624,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2787994,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
NOW000300,100.110.9.85,1,10,IPC05538,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4378943,FWA-1010VC,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
NTE000048,192.168.28.56,1,10,IPC03024,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2537900,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
NTE000401,100.110.2.220,1,10,IPC03024,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3372829,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
NUE000332,100.110.2.216,1,10,IPC04946,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3372832,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
OPO000046,192.168.28.100,1,10,IPC03094,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2537909,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
ORE000052,192.168.28.130,1,11,IPC03024,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2820875,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
ORE000066,192.168.28.144,1,11,IPC03024,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2830631,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
PAR000376,100.110.10.60,1,11,IPC04472,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3957757,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
PAR000408,192.168.28.57,1,11,IPC03024,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2654574,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
PAR001139,100.110.2.29,1,11,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3094309,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
PGF000030,192.168.28.162,1,11,IPC03024,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2820878,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
PGX000030,192.168.28.155,1,11,IPC03024,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2787981,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
PIS000005,192.168.28.134,1,11,IPC03024,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA2537897,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
PMF000054,192.168.28.65,1,11,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2624095,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
POL000024,100.110.9.82,1,11,IPC05538,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4078116,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
POL000081,100.110.8.238,1,11,IPC05517,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA2882119,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
POL000307,100.110.2.247,1,11,IPC05162,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3372814,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
POL000332,100.110.2.250,1,11,IPC04946,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2476143,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
POL000366,100.110.3.16,1,11,IPC05162,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3372798,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
POL000407,100.110.9.187,1,11,IPC05541,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4076476,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
POL000408,100.110.8.72,1,11,IPC05541,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4076500,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
POL000409,100.110.9.72,1,11,IPC05538,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA2876195,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
POX000196,192.168.28.135,1,11,IPC03024,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2830625,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
PRT003465,100.110.15.171,1,11,IPC05563,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4047789,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
PUF000036,192.168.28.170,1,11,IPC03024,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2787989,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
PUF000038,192.168.28.189,1,11,IPC03024,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2820865,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
QAL000033,192.168.28.55,1,11,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2882150,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
QAM000057,192.168.28.154,1,11,IPC03024,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2820874,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
QBQ000033,192.168.28.139,1,11,IPC03024,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2787993,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
QBQ000035,192.168.28.160,1,11,IPC03024,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2787991,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
QBQ000200,100.110.8.141,1,11,IPC05517,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3932624,FWA-1010VC,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
QBQ000202,100.110.8.149,1,11,IPC05517,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4198946,FWA-1010VC,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
QBS000078,100.110.2.178,1,11,IPC04968,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3548343,FWA-1010VC,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
QBS000085,100.110.2.154,1,11,IPC04968,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3548353,FWA-1010VC,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
QCM000120,100.110.3.90,1,11,IPC04946,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3473118,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
QFC000511,100.110.2.231,1,12,IPC04358,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3372831,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
QFC000514,100.110.2.232,1,12,IPC04358,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3372816,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
QGL000003,100.110.3.230,1,12,IPC04578,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3934038,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
QGL000004,100.110.3.231,1,12,IPC04578,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3957754,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
QGL000053,100.110.3.215,1,12,IPC04578,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3773441,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
QGN000002,100.110.8.35,1,12,IPC05398,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3860053,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
QGN000050,100.110.8.44,1,12,IPC05398,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3934046,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
QHA000021,100.110.2.47,1,12,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3094334,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
QHA000026,100.110.10.118,1,12,IPC05521,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4506883,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
QHA000202,100.110.15.178,1,12,IPC05521,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4506903,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
QHA000402,100.110.9.113,1,12,IPC05538,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4324957,FWA-1010VC,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
QHA000600,100.110.9.185,1,12,IPC05538,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA4378941,FWA-1010VC,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
QHA000628,100.110.9.144,1,12,IPC041103199,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4076481,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
QHA000765,100.110.10.37,1,12,IPC05521,branch,16.1-R2-S9 80561de 20191106,REACHABLE,LOCKED,KSA4099143,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
QHA048807,192.168.28.41,1,12,IPC01941W,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2537914,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
QLJ000020,100.110.8.5,1,12,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3909008,FWA-3260,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
QLJ000148,100.110.3.138,1,12,IPC04578,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3805245,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
QLS000102,100.110.3.232,1,12,IPC04578,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3874028,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
QLS000195,100.110.8.15,1,12,IPC04578,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3908988,FWA-3260,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
QLS000196,100.110.8.16,1,12,IPC04578,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3874377,FWA-3260,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
QMO000090,100.110.9.129,1,12,IPC041103199,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4078154,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
QMO004857,100.110.9.141,1,12,IPC041103199,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4078119,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
QMZ000024,192.168.28.211,1,12,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2882144,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
QNM000016,100.110.10.99,1,12,IPC05521,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4506915,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
QNM000090,100.110.9.130,1,12,IPC041103199,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4268140,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
QPA000066,100.110.3.54,1,12,IPC01281,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3455020,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
QPA000090,100.110.2.223,1,12,IPC04968,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3448797,FWA-1010VC,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
QPB000005,100.110.2.253,1,12,IPC01281,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3316617,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
QVA000028,100.110.2.122,1,12,IPC04946,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2876198,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
QYR000027,192.168.28.145,1,12,IPC03024,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2830646,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
RAN000002,100.110.8.134,1,13,IPC05517,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4078118,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
ROM000095,100.110.9.68,1,13,IPC05538,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4078156,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
ROM000131,100.110.9.63,1,13,IPC05538,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4078135,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
ROM000142,192.168.28.80,1,13,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2727032,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
ROM000294,192.168.28.70,1,13,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2726966,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
ROM000522,100.110.3.41,1,13,IPC01281,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3390139,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
ROM001132,192.168.28.90,1,13,IPC04472,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2726963,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
ROM008979,100.110.9.70,1,13,IPC05538,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4078117,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
RTM000533,100.110.3.67,1,13,IPC04946,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3725722,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
RTM000810,100.110.2.218,1,13,IPC04946,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3725727,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
RUM000902,100.110.9.29,1,13,IPC04578,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4435686,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
RUS000017,100.110.3.194,1,13,IPC05162,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3934043,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
RUS000019,100.110.3.63,1,13,IPC05162,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSE0117703,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
RUS000021,192.168.28.16,1,13,IPC01941W,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2654572,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
RUS000027,100.110.3.64,1,13,IPC05162,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3957765,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
RUS000034,100.110.2.98,1,13,IPC05020,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3957773,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
RUS000035,100.110.3.66,1,13,IPC05162,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSE0117705,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
RUS000048,100.110.8.93,1,13,IPC05020,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3957771,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
RUS000049,100.110.9.119,1,13,IPC05538,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4330651,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
RUS000100,100.110.15.235,1,13,IPC05538,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4330652,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
SEG000001,100.110.8.1,1,13,IPC04624,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3934036,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
SEG000050,192.168.28.248,1,13,IPC04624,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3007152,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
SIN000049,192.168.28.8,1,13,IPC04758,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2830630,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
SIN000112,100.110.8.90,1,13,IPC05463,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3860051,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
SIN000119,100.110.2.173,1,13,IPC04946,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3007149,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
SIN000130,100.110.8.89,1,13,IPC05463,branch,16.1-R2-S9 80561de 20191106,REACHABLE,OUT_OF_SYNC,KSA3121055,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
SOE000051,100.110.8.211,1,13,IPC05538,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4047787,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
SOE000294,100.110.9.49,1,13,IPC05538,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4076478,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
STO000041,100.110.2.135,1,13,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3316615,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
STO000064,100.110.3.42,1,13,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3372799,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
STO000351,100.110.2.124,1,14,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA2654552,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
STO000495,100.110.2.213,1,14,IPC04578,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA4078133,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
STO000514,100.110.3.49,1,14,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3372805,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
STO000528,192.168.28.216,1,14,IPC04578,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3860043,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
STO000632,100.110.3.159,1,14,IPC04578,branch,16.1-R2-S9 80561de 20191106,REACHABLE,IN_SYNC,KSA3725740,FWA-2320,versa-flexvnf-20191106-121549-80561de-16.1R2S9-wsm
STO000646,100.110.2.209,1,14,IPC05020,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3725725,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
STO000661,100.110.2.114,1,14,IPC04578,branch,16.1-R2-S9 80561de 20190628,REACHABLE,IN_SYNC,KSA3382046,FWA-2320,versa-flexvnf-20190628-153930-80561de-16.1R2S9-wsm
